Gene,M_carcass_FPKM,M_testis_FPKM,Testis2carcass
LOC4815461,3.451684708,1.629385281,0.472055227
LOC4814510,8.247732145,3.210036548,0.389202402
LOC4814726,775.3528854,425.4179092,0.548676503
LOC4814487,5.661741117,16.8544844,2.976907999
LOC4814368,2.276490717,0.255596447,0.112276906
LOC4814371,24.11803597,0.081167783,0.00336548
LOC4814338,1.898931584,3.116483181,1.641176842
LOC4814337,5.605152796,0.936137088,0.167013809
LOC4814236,35.92331488,10.54910344,0.2936562
LOC4814309,75.36363417,3.185449361,0.042267738
LOC6901946,57.40027293,1.802454488,0.031401514
LOC4815859,0.49067201,0.274214961,0.558856826
LOC4805076,0.134597502,114.5351429,850.9392147
LOC4815933,41.97071775,0,2.38E-08
LOC4815545,0.049400343,89.06600343,1802.906532
LOC4816089,1.195362188,0.339974784,0.284412125
LOC6901938,17.70916171,0.012234182,0.000690896
LOC117184924,0.037152893,38.36364085,1032.560477
LOC4815601,13.12539228,19.45811003,1.482478323
LOC4815996,8.309359434,3.049793488,0.367031195
LOC4815922,95.61321844,148.5049689,1.553184494
LOC4814430,97.70676996,0.599694511,0.006137707
LOC6901470,3.248097298,0.811549433,0.249854025
LOC4815362,205.4490127,36.17828153,0.176093727
LOC4815361,4.291530766,21.8388757,5.088830257
LOC6901467,16.21193107,1.682536112,0.103783874
LOC4815031,13.22369301,0.045084283,0.003409432
LOC6901463,32.94726806,0.336099431,0.010201162
LOC4815390,5.112070151,0.669194655,0.130904996
LOC4815389,21.19359235,1.029842775,0.048592221
LOC6901462,20.49872894,74.99061864,3.658305654
LOC4814746,2.630862949,1.272623036,0.483728563
LOC6901459,6.419565971,0.221950146,0.034574162
LOC4814673,15.76988925,0.574040234,0.036401093
LOC6901456,46.54153448,1.575825357,0.033858495
LOC6901455,23.7106846,0.458965959,0.019356967
LOC4814523,10.85322847,0.326378428,0.030072102
LOC4814522,10.50731552,1.647100592,0.156757588
LOC4814942,4.222192463,0.172477485,0.040850446
LOC4814650,18.52875488,0.053636195,0.002894808
LOC4814651,36.60049396,1.741973586,0.04759429
LOC4815063,2.860362268,1.095461458,0.382980187
LOC4815065,0.081133897,177.4020567,2186.50746
LOC4815246,24.17602018,11.58718636,0.479284299
LOC6901319,13.54449174,3.415916625,0.252199746
LOC4814238,4.284632708,4.612783969,1.076587938
LOC6901124,0.837912442,284.0488325,338.995437
LOC4814347,12.53354224,6.548970882,0.522515601
LOC4814346,6.114451598,2.112012625,0.345413361
LOC4815600,8.25119534,0.215093847,0.026068322
LOC4815599,3.179996114,3.647231601,1.146929532
LOC4815628,35.0614805,0.774024397,0.022076232
LOC6902200,10.60792281,3.759641304,0.354418298
LOC4815861,322.1973712,67.59294896,0.209787403
LOC4815608,76.28275509,12.12454659,0.158942181
LOC4816091,10.08224849,4.210188548,0.417584345
LOC4815509,4.445514379,9.784355161,2.200949795
LOC4815994,0.201106735,172.2016022,856.2654408
LOC4814586,12.31792278,8.448735132,0.685889626
LOC6901845,1.09832064,5.759167428,5.243608265
LOC4815731,12.81110759,1.447200665,0.112964593
LOC4815819,32.19112481,144.0072515,4.473507803
LOC4815913,30.61110031,5.317750235,0.173719697
LOC4815706,13.33616863,14.78725909,1.108808638
LOC4816029,350.4855578,62.49500344,0.178309784
LOC4815974,67.55476855,82.07793814,1.21498363
LOC4815990,10.967059,2.301345279,0.209841678
LOC6901848,12.19754603,2.071061386,0.169793351
LOC4815434,9.555942593,0.682149228,0.071384916
LOC4815435,4.124787474,2.578792187,0.625194044
LOC4815696,406.2107046,0.811686328,0.001998193
LOC4815497,453.3172601,146.3790689,0.322906455
LOC4815498,103.6405199,0.600424934,0.005793351
LOC4815484,5.620213342,7.460574313,1.327453876
LOC4815956,3.84597666,3.023710149,0.786200913
LOC4815638,7.383902455,1.665535582,0.225563158
LOC6902185,0.5736662,0.266905097,0.465262956
LOC4815820,0.158064829,0.156272265,0.98865938
LOC6902307,20.98294492,51.67860205,2.462885967
LOC4816076,9.467388667,5.69473078,0.601510235
LOC4816023,14.92529069,4.873804619,0.326546758
LOC4816095,6.273426543,8.234061749,1.312530143
LOC4815505,11.15330049,3.808624088,0.341479614
LOC26533195,1.094105313,6.072861408,5.550523138
Y-linked-gene.409,0,0,1
Y-linked-gene.139,0.031133281,0,3.21E-05
LOC4816031,5.870757977,0.986819207,0.168090738
LOC4816015,16.12267411,15.69331446,0.973369206
LOC4815201,1.378984643,1.185127262,0.859420305
LOC4815883,20.24293208,7.667306353,0.378764645
LOC4814574,6.350097521,0.07303711,0.011501886
LOC4814573,0,0,1
LOC4815884,64.03547051,2.648330678,0.041357261
LOC4814241,21.07538193,4.278809535,0.203024094
LOC4814837,5.35920548,7.627293173,1.423213343
LOC4815232,6.8681191,4.342955251,0.632335514
LOC26533794,0.853092757,0.050382184,0.059059375
LOC6901753,19.12748672,6.144375891,0.321232824
LOC4814480,6.693359046,2.715634012,0.405720743
LOC4814814,4.940055436,1.967121352,0.398198356
LOC6903086,0.092894312,121.0688534,1303.28272
LOC6901754,0.525797109,60.76370177,115.5647038
LOC6901756,0.103715154,200.1282796,1929.576758
LOC4815258,0.256053945,501.3883071,1958.127804
LOC4815259,77.54276384,0,1.29E-08
LOC4814961,4.897648724,0,2.04E-07
LOC4814881,0.052229919,93.21217491,1784.6168
LOC6901781,0.691472908,0.036037279,0.052118061
LOC4814839,8.935025948,1.972016151,0.220706346
LOC4814840,11.55717108,27.82276339,2.40740245
LOC4814813,59.80205824,12.12966963,0.202830317
LOC4814505,0.156443397,0.381319277,2.437417277
LOC6901824,2.005090481,0.01156964,0.005770629
LOC4812188,28.72584188,122.5404477,4.265860856
LOC6901821,0,187.0979445,187097945.5
LOC6901823,0.023170622,824.1818369,35568.58685
LOC4814780,0.012686354,0.932260315,73.47957084
LOC4815239,0.037420477,3.977384591,106.2861724
LOC4815238,0.101255104,0.414130837,4.089944433
LOC4814560,108.4019515,4.572561482,0.042181551
LOC4815337,1.814994,0.71422564,0.393514384
LOC117183168,336.7477379,31.69640137,0.094125064
LOC4814524,2.170856217,0.975982409,0.44958434
LOC4814472,297.5679579,80.44652529,0.270346736
LOC4815277,7.387383609,2.706208361,0.366328478
LOC4814736,0.329543125,2.811621485,8.531854377
LOC4815413,10.27043244,6.372150318,0.620436455
LOC6901968,2.030105513,25.16131753,12.39408788
LOC4815671,142.7526914,1.944553252,0.013621839
LOC4815449,3.528618755,9.526656495,2.699825472
LOC4815761,79.53066727,9.569353326,0.120322821
LOC4815710,0.36769461,0,2.72E-06
LOC4815711,66.85633225,9.394664844,0.140520208
LOC4815672,7.831220612,3.75973162,0.480095291
LOC4814770,4.133818008,20.56817449,4.975586848
LOC4814991,4.313741679,2.223947559,0.515549657
LOC4815171,2.657046531,0.612086314,0.230363705
LOC4815047,5.343464367,3.696244313,0.691731874
LOC4814963,3.590529011,44.91269101,12.50865245
LOC6901387,11.59686257,0.759207745,0.065466731
LOC4815053,6.655221449,73.27487487,11.01013173
LOC4815314,14.71968426,6.002808246,0.407808261
LOC4815384,4.638897562,25.87648672,5.578153386
LOC4814724,0.382689691,11.91048608,31.12301229
LOC4814637,3.629822934,0.432261826,0.119086444
LOC4815274,15.98007238,2.965668959,0.185585503
LOC6901388,2.899430965,1.874683375,0.646569534
LOC4815231,28.76878253,9.810737972,0.341020292
LOC4815205,0.980716825,208.2215124,212.3154164
LOC6896862,0.072697567,139.1772173,1914.442378
LOC4815264,0.029364773,77.7261949,2646.829569
LOC6901390,4.50315791,2.498083965,0.554740575
LOC4814377,65.97823005,114.7685916,1.739491811
LOC4814376,33.96970836,4.859440555,0.143052197
LOC4814483,4.040384863,2.215398508,0.548313845
LOC4815257,2.01374114,0.336808915,0.167255732
LOC4815086,7.311501227,29.55519157,4.042287296
LOC6901254,13.65129037,5.730496581,0.419776959
LOC6902319,3.372479206,1.758446069,0.521410642
LOC4816012,13.93734632,3.368147913,0.241663556
LOC4815920,9.202647342,25.42129226,2.76238886
LOC4814434,69.24794666,187.4884965,2.707495368
LOC6902447,0,14.26894208,14268943.08
LOC6901333,9.812238387,43.66601507,4.450158047
LOC4815341,70.10833105,5.310203143,0.07574284
LOC4814899,102.5696241,11.99666529,0.116961199
LOC26532649,0.202399383,3.998593397,19.75586378
LOC4801381,0.036238829,32.2326447,889.4259815
LOC4815218,6.598163411,13.04703494,1.977373573
LOC4814796,4.491846512,318.5726544,70.922411
LOC4815243,7.245153177,1.697936654,0.234354937
LOC4814644,23.22716404,6.183087447,0.266200737
LOC4814192,11.38592621,14.39794042,1.264538333
LOC4815084,1.641062211,0.604195055,0.368173542
LOC4814871,8.759834685,3.018696933,0.344606685
LOC4814872,22.61985091,2.574817605,0.113830038
LOC4815256,11.89642136,9.470572546,0.796085853
LOC4815010,0.674654934,0,1.48E-06
LOC4814711,34.13477872,6.853401564,0.20077477
LOC4815331,14.93626128,4.302300031,0.28804402
LOC4815075,8.90809638,6.284723382,0.705506924
LOC6901598,4.876667958,1.304371823,0.267472087
LOC4815378,35.67380662,78.14312713,2.19049026
LOC4814882,6.511078857,3.585573407,0.550688133
LOC4804446,20.46706282,71.40329801,3.48869284
LOC6901602,8.347061982,0.047722403,0.005717389
LOC4815209,0.949075621,0,1.05E-06
LOC6901613,2.614313178,0.115660914,0.04424178
LOC6902860,0.156817112,142.1524942,906.4800858
LOC4815141,1.600523042,581.3871011,363.2479655
LOC4815392,1.880293426,2.212948267,1.176916358
LOC4814997,21.90719803,15.14337459,0.691251107
LOC4814653,31.61970371,21.35163589,0.67526364
LOC4815147,77.96983244,3.744105874,0.048019942
LOC4814842,8.647786893,17.31140319,2.001830341
LOC6901560,21.26472147,5.752355862,0.27051173
LOC4815343,2.122196199,1.076105839,0.507072029
LOC4815335,3.990954272,1.737591127,0.435382511
LOC4815334,19.97509362,21.41111706,1.071890695
LOC6901558,8.055111446,2.520806254,0.312945011
LOC4815093,11.61140257,16.56580232,1.426683968
LOC4815224,6.61756704,0,1.51E-07
LOC4815223,362.0373503,0.404834715,0.001118215
LOC4814739,22.65546454,12.771522,0.56372812
LOC4815250,10.04764282,3.415454821,0.339926045
LOC4815163,86.73592411,144.7037161,1.668325056
LOC4815979,59.71174905,0.278401985,0.004662449
LOC4815875,8.030991563,1.852503299,0.230669408
LOC117184825,16.40389453,390.2560579,23.79045015
LOC4815827,25.61936795,0.113601146,0.004434229
LOC4814649,0.083466171,0,1.20E-05
LOC4814745,0.083431945,0,1.20E-05
LOC6901210,28.97530248,16.35900759,0.564584547
LOC4815679,11.73132571,4.800064025,0.409166426
LOC4815665,6.265277525,5.341073815,0.852488009
LOC4815544,5.29036579,14.44382274,2.73021216
LOC4815590,846.5122924,857.83377,1.013374262
LOC4815463,12.45136986,19.12555374,1.536020006
LOC4815251,11.29721264,14.05499849,1.244112038
LOC6901055,40.11573108,0.053859914,0.001342638
LOC4814317,105.0791139,18.07605068,0.172023258
LOC4814292,10.22166376,1.491176484,0.145884014
LOC6901068,147.2410473,0.314540366,0.002136234
LOC4814306,52.2537537,0.034108709,0.00065277
LOC6901069,9.437176222,1.185283365,0.125597341
LOC4814387,1303.105632,17.40156997,0.013353922
LOC4814327,0.656390629,0.378933786,0.577299845
LOC4814312,0.020501073,0.281395002,13.72524602
LOC4814388,62.42663756,0.024769788,0.000396798
LOC4814291,66.29121673,0.022033126,0.000332384
LOC4814227,0,0.029393304,29394.304
LOC4814226,0.276187803,18.95273134,68.62237763
LOC4814245,3.781429925,0.179141242,0.047374194
LOC4814394,9.545988275,6.294716934,0.659409701
LOC4814332,21.2947554,23.71650063,1.113724956
LOC6898261,13.83430496,5.0309657,0.363658771
LOC6901004,17.63958549,2.94701959,0.167068576
LOC6903643,0.021862824,0.018043186,0.825298738
LOC4815959,16.51455311,1.742148892,0.105491791
LOC4815375,8.259126729,3.215612047,0.389340515
LOC4803405,40.75598029,345.9364129,8.487991283
LOC6902838,0.055621297,284.0190866,5106.209275
LOC4815423,17.37132625,2.809406395,0.161726698
LOC4814486,0.501412014,0.033423404,0.066660424
LOC4815381,4.726764217,3.26284101,0.690290687
LOC4817618,25.84583895,1.50425158,0.058200955
LOC6901477,18.14590935,11.07429612,0.610291625
LOC4812916,192.1849053,20.36855114,0.105984141
LOC4814695,5.663910134,2.306221183,0.407178384
LOC6901487,1.642168668,0.190367077,0.115924731
LOC117184412,0.172918971,1.925489403,11.13515338
LOC4814512,4.557174097,10.91427252,2.394964707
LOC26533930,0.207195898,73.85582762,356.4523861
LOC4815156,11.88450312,40.87048176,3.438972494
LOC4815985,1.686175094,0.325431227,0.193000143
LOC4815285,24.04778168,0.681304166,0.028331309
LOC4815577,118.4180778,6.132215053,0.051784458
LOC4815515,47.51002579,4.435941522,0.093368554
LOC4815451,3.293168967,7.803320707,2.36954721
LOC4815730,6.73016372,16.60273064,2.466913119
LOC4816003,6.100613941,0.050280425,0.008242026
LOC6902042,32.13124236,9.049916568,0.281654758
LOC4814841,9.661507859,8.027251721,0.830848767
LOC4815298,0.469509967,666.1533418,1418.823817
LOC4815018,224.0878538,10.89772491,0.048631488
LOC4815001,7.480174473,0.064617375,0.008638618
LOC6901193,59.09597201,0,1.69E-08
LOC4814529,19.45913068,0,5.14E-08
LOC4815286,5.854269989,0,1.71E-07
LOC4814805,31.54780066,0.292846183,0.009282649
LOC4814495,125.3727563,14.46944242,0.115411384
LOC6901195,139.4218073,12.110956,0.086865585
LOC6902136,3.348349874,6.786743019,2.026891528
LOC4815005,17.59376494,13.74040572,0.780981557
LOC4815167,68.69880826,1.430459082,0.020822196
LOC4814727,20.05311233,2.497320608,0.124535356
LOC4815102,173.3635217,0.520402233,0.003001804
LOC4814535,10.86069649,12.96970423,1.194187135
LOC4814894,38.29050876,47.37845841,1.237342091
LOC4815333,0.756193241,3873.162165,5121.914395
LOC4814652,0.407315942,740.9003404,1818.977472
LOC4814905,14.13031459,1.079514831,0.076397149
LOC6901002,16.31612061,5.98845523,0.367026943
LOC4815181,6.931425437,17.19677119,2.480986035
LOC4815180,214.0627556,6.78149566,0.031679946
LOC6901499,12.70899706,2.426783033,0.190950067
LOC4814579,0.037000702,0,2.70E-05
LOC6901494,0.615454716,0.012347235,0.020063564
LOC4814588,11.37585486,0.407125312,0.035788631
LOC4815293,6.015657523,0.749202524,0.124542229
LOC4814718,14.61233134,1.727030329,0.118189984
LOC4814656,23.0748324,21.92650541,0.950234657
LOC4814772,124.2610691,170.7969912,1.374501218
LOC4815405,22.29553962,2.12463156,0.095294059
LOC4815489,26.62499705,0.734113732,0.027572386
LOC4815649,34.23146163,18.71946988,0.54684987
LOC4805343,178.4673326,265.0191548,1.484972911
LOC4815653,3.608822119,6.555483733,1.816515943
LOC4816019,4.077760041,1.24294563,0.304811051
LOC4814351,347.4803646,0.067760729,0.000195009
LOC4816030,16.85343687,5.62847028,0.333965765
LOC4815726,7.834093291,6.193541269,0.79058817
LOC4815425,16.82757663,12.02524322,0.714615287
LOC4815826,6.603594363,11.61226992,1.758477054
LOC4815694,4.88824996,0.351984672,0.072006465
LOC4815427,25.03990273,43.45679824,1.73550185
LOC4815477,33.60823566,9.200525628,0.273758089
LOC4815575,10.44155224,9.341208725,0.89461879
LOC4815981,0.964095464,0.014602392,0.015147231
LOC4815768,18.21490913,0.257693638,0.014147456
LOC4815352,19.96779134,6.052415922,0.303108968
LOC4815281,6.182254606,0.031946126,0.005167552
LOC6901382,0.008506694,0.053577284,6.297627333
LOC4815254,79.11670307,28.36436306,0.358512964
LOC4815269,6.866602638,11.85142471,1.725951625
LOC6902221,16.23311837,32.11394153,1.978297688
LOC6902692,0,0.683959371,683960.371
LOC6902687,0.039607728,1.338060233,33.78197958
LOC6902220,0.036885173,13.99361279,379.3728785
LOC4815616,14.50793408,145.8876917,10.05571723
LOC4814582,9.628538536,15.531201,1.613038191
LOC4815165,14.62421681,5.905047024,0.403785563
LOC4814521,16.98529933,0.776196999,0.04569822
LOC6901420,4.94407121,0.040296572,0.008150684
LOC4814444,8.627397811,7.007669501,0.812257629
LOC6901419,78.32236985,85.00066279,1.085266736
LOC4815024,13.33596029,6.600144843,0.494913392
LOC6901416,13.89219049,30.20869598,2.174509111
LOC4814849,18.79902607,1.011181801,0.053789103
LOC4814848,5.648908174,0.323138497,0.057203875
LOC4815101,6.778686672,4.304690636,0.635033187
LOC4814462,1.640803388,0.250784242,0.152842864
LOC26532961,397.5661742,1.484433449,0.003733805
LOC4815330,163.3361562,86.17030715,0.527564194
LOC6901317,18.94070463,27.43054538,1.448232549
LOC4814880,7.767428691,7.105981484,0.91484349
LOC4815118,31.0599073,85.79706292,2.76230899
LOC6901983,37.22198158,1.057525677,0.028411347
LOC6901709,1.056528274,0.308556105,0.292047852
LOC4812103,20.43057617,34.97211818,1.711753853
LOC6901501,0.41532197,0.99394169,2.393180157
LOC6903021,0.078812597,9.963841806,126.4228917
LOC4812928,5.75117106,13.6288879,2.369758505
LOC6901990,0,0.022411817,22412.817
LOC6901991,0.047278688,66.62161323,1409.095907
LOC4815703,0.024510694,103.1829652,4209.540368
LOC4815841,0,0,1
LOC4815530,0.025085484,49.14294267,1958.941038
LOC4815598,0.180775675,0,5.53E-06
LOC4816007,14.59976754,3.372481912,0.230995642
LOC4815623,0.330409389,0,3.03E-06
LOC4815618,0.086834319,12.01255163,138.3371734
LOC6902017,52.10771593,1.896020698,0.036386582
LOC4815613,0.037253816,0.160198563,4.300103421
LOC6902019,9.42023272,1.095112362,0.116251188
LOC4815448,15.96018169,1.588613475,0.099536108
LOC4815588,9.4567808,33.461908,3.538403413
LOC4815810,11.76139192,23.98349066,2.039171026
LOC6902023,0.494807717,0.206743292,0.417826697
LOC4815533,0.050992551,24.69262883,484.230443
LOC4815821,6.001103769,23.25056203,3.874380456
LOC4816024,3.840761529,12.95429144,3.372843892
LOC6902025,29.74185012,4.180018709,0.140543361
LOC4815401,0.432208615,0.032605306,0.075440955
LOC4815754,6.743485212,5.052439219,0.749232676
LOC4815155,9.967233268,6.668510628,0.669043332
LOC4814304,54.08613367,0.447126144,0.008266946
LOC4814406,17.76043342,1.757226585,0.098940575
LOC4814234,45.48190121,12.41537005,0.272973874
LOC4814233,15.78743633,7.816392675,0.495102119
LOC4814299,39.42276328,8.742859477,0.221771878
LOC4814427,0.891719553,0.492819803,0.552662828
LOC6901099,0.019776869,0,5.06E-05
LOC4814240,0,0,1
LOC4811755,0.096968093,89.5889572,923.8918848
LOC4814228,4.343176169,0.280413931,0.06456447
LOC4815749,20.80177192,5.789924141,0.278338061
LOC26533336,0.232423522,98.21757778,422.5783832
LOC4814734,50.21347052,4.693186305,0.093464705
LOC4814735,5.600314166,0.871547586,0.155624918
LOC4814458,13.19604394,9.294618188,0.704348858
LOC6901715,9.606691041,44.05167924,4.585520183
LOC4814547,0.078416376,0.020373658,0.259823255
LOC4814546,12.80736555,3.74187015,0.292165539
LOC4815471,19.49253743,4.504582421,0.231092704
LOC6901163,1.958290005,2.474091687,1.263393786
LOC4814824,11.05853952,6.166876256,0.557657427
LOC4815944,7.076827175,2.789228888,0.394135596
LOC6902154,4.079467286,5.872463114,1.439517041
LOC4815977,0.055563972,0,1.80E-05
LOC6902153,137.6127881,9.334953254,0.067834932
LOC6903956,0,0,1
LOC6903126,17.24641647,167.895511,9.735094971
LOC6902152,15.32557703,161.5979087,10.54432722
LOC4815690,17.01240786,28.4694041,1.673449382
LOC4815942,110.5929384,1.404903789,0.012703386
LOC4814426,198.228462,7.25064973,0.036577243
LOC4814340,23.88529166,3.092371296,0.129467633
